,title,link,description,bloggername,bloggerlink,postdate
8,[공유] 서울시 <b>핀테크</b> 특화 전문가 집중교육 마련,https://blog.naver.com/artmediaculture/223125728782,"서울시, <b>핀테크</b> 전문가 키운다…<b>핀테크</b> 특화 전문가 집중교육 마련 - 아시아투데이 안녕! 서울시가 다음 달에 여의도 금융투자교육원에서 '서울 <b>핀테크</b> 아카데미'를 개설한대. 이 아카데미는 취업... ",아트 앤 미디어 컬처,blog.naver.com/artmediaculture,20230611
9,<b>핀테크</b> 업체의 공모펀드 비교‧추천 업무와 관련한 세부내용은... ,https://blog.naver.com/blogfsc/223501201983,등 <b>핀테크</b> 채널에서 공모펀드를 비교하고 가입할 수 있게 된다.” ㅇ“금융당국과 금융투자업계에... 동 보도내용에 대한 설명 □ <b>핀테크</b> 업체의 공모펀드 비교‧추천업무와 관련하여 허용대상 및 시기 등... ,금융위원회 공식 블로그,blog.naver.com/blogfsc,20240704
0,서울<b>핀테크</b>랩 글로벌 금융허브로 키운다,https://blog.naver.com/lifespot77/223379919854,"국내 최대 규모 <b>핀테크</b> 스타트업 육성기관으로 <b>핀테크</b> 스타트업 100개사, 1800명의 창업가가 입주 중인 서울<b>핀테크</b>랩에서는 고금리 여파로 인해 스타트업 투자가 위축된 지난 한 해 동안 입주기업에게 창업공간... ",라이프스팟과 함께 부동산 정보를 쉽고 빠르게,blog.naver.com/lifespot77,20240311
1,[<b>핀테크</b> 용어사전] #레그테크(Reg Tech),https://blog.naver.com/konagroup/223409232893,IT기업이 알려주는 <b>핀테크</b> 용어 코나아이와 함께 똑똑해져요! 24년 4월 2주차 오늘의 <b>핀테크</b> 용어는 바로! '레그테크(RegTech)' 입니다. 금융 시장이 급격하게 변화하면서 규제도 점점 복잡해지고 있습니다.... ,코나아이 공식 블로그,blog.naver.com/konagroup,20240408
2,[기자단 뉴스] 생활 속 <b>핀테크</b> 알아보기 (자산 관리 서비스 편),https://blog.naver.com/koreafintech/222811216427,요즘 학생들은 <b>핀테크</b>에 대해서 얼마나 알고 있고 얼마나 잘 이용하고 있을까요? 오늘은 20대 대학생을 대상으로 <b>핀테크</b>에 대해 인터뷰 해보았습니다. Q. 간단하게 자기소개 부탁드립니다. A. 안녕하세요 저는... ,한국핀테크지원센터,blog.naver.com/koreafintech,20220714
3,"[기자단 뉴스] 김정휴 기자의 <b>핀테크</b> 서비스 구현, 앱 개발하기",https://blog.naver.com/koreafintech/222099158501,"<b>핀테크</b> 하룻강아지의 창업 도전기 (3) 안녕하세요. 한국<b>핀테크</b>지원센터 대학생 기자단 8기 김정휴입니다! <b>핀테크</b> 서비스 구현, 앱 개발하기 출처: 좌-픽사베이(Pixabay), 우-로고와인(logo wine) 비전공자도 앱을 만들... ",한국핀테크지원센터,blog.naver.com/koreafintech,20200925
4,<b>핀테크</b>(Fintech)에 대한 오해와 진실,https://blog.naver.com/kos4042/220290962779,"도입 <b>핀테크</b>를 전망을 예측하기는 어렵다. 왜냐 하면, 지금은 변혁의 한 가운데 있기 때문이다. <b>핀테크</b> 이야기는 지난 2014년 8, 9월경 나왔으나 정의부터 모호한 상태다. 그럼에도 정보통신기술의 발전은... ",내 운명의 지배자,blog.naver.com/kos4042,20150307
5,"[기자단 뉴스] 김정휴 기자의 <b>핀테크</b> 창업의 시작, <b>핀테크</b>... ",https://blog.naver.com/koreafintech/222080338559,"<b>핀테크</b> 하룻강아지의 창업 도전기(2) 안녕하세요. 한국<b>핀테크</b>지원센터 대학생 기자단 8기 김정휴입니다! <b>핀테크</b> 창업의 시작, <b>핀테크</b> 아이디어 공모전! 출처: 한국<b>핀테크</b>지원센터 정말 내가 사람들이 필요로... ",한국핀테크지원센터,blog.naver.com/koreafintech,20200906
6,&quot;코리아 <b>핀테크</b> 위크 2022&quot; 카카오톡 채널 구독이벤트,https://blog.naver.com/koreafintech/222882342738,&quot;코리아 <b>핀테크</b> 위크 2022&quot; 카카오톡 채널 구독이벤트 ‘코리아<b>핀테크</b>위크’ 카카오톡 채널을 추가해 주시고 코리아 <b>핀테크</b> 위크 2022를 향한 메시지를 남겨주세요! 추첨을 통해 100분께 CU 5천원... ,한국핀테크지원센터,blog.naver.com/koreafintech,20220924
7,[기자단 뉴스] 2020년에도 주목 받는 <b>핀테크</b>의 핵심 기술 3가지,https://blog.naver.com/koreafintech/221924335607,"<b>핀테크</b>의 핵심 기술 3가지 안녕하세요! 한국<b>핀테크</b>지원센터 대학생 기자단 8기 조성택입니다. <b>핀테크</b>(Fintech)란 금융(finance)과 기술(technology)이 결합된 단어로, 금융과 IT를 융합한 새로운 형태의 금융 산업을... ",한국핀테크지원센터,blog.naver.com/koreafintech,20200423
8,<b>핀테크</b> 스마트폰 개인정보 유출 방지법은?,https://blog.naver.com/dicagallery/220280862553,"함영민 칼럼, <b>핀테크</b> 스마트폰 시대, 개인정보 유출 방지를 위한 효과적 방법 <b>핀테크</b> 시대, 스마트폰 개인정보 유출 방지 방법은? 2015년 새해, ICT업계의 화두는 단연 사물인터넷과 <b>핀테크</b>에 집중하고 있습니다.... ",함영민의 디카갤러리,blog.naver.com/dicagallery,20150223
9,<b>핀테크</b> 보안 위협 분석: 금융혁신과 안전의 교차로,https://blog.naver.com/immigrate337/223481487018,<b>핀테크</b> 보안 위협 분석: 금융혁신과 안전의 교차로 작년에 은행에서 일하면서 <b>핀테크</b> 서비스 도입으로 업무 효율성이 높아졌다. 그러나 이에 따른 보안 위협 또한 증가했다. 기존의 보안 시스템이 적용되지 않은... ,잔잔한바다,blog.naver.com/immigrate337,20240617
0,2023 <b>핀테크</b> 이용현황 조사 결과,https://blog.naver.com/repars/223296261004,"2023 <b>핀테크</b> 이용현황 조사 결과 첨부파일 [보도자료] 2023 <b>핀테크</b> 이용현황 조사_최종1.pdf ☐ P2P 대출플랫폼과 조각투자는 인지도(각각 64.2%, 65.9%)에 비해 이용률이 상대적으로 낮은데, 이는 이러한... ",리.파스 [Joshua_Lab&Story],blog.naver.com/repars,20231218
1,빅데이터 관련주 2가지 <b>핀테크</b>가 대세,https://blog.naver.com/ldmman119/222613880181,빅데이터 관련주 2가지 <b>핀테크</b>가 대세! 안녕하세요. 주식하는 TimeU 입니다. 오늘 주식 시장은 꽤 강한... 그래서 오늘은 빅데이터 관련주 중에 <b>핀테크</b> 산업과 밀접한 기업을 같이 살펴보고 초보도 쉽게 주식을... ,Done is better than perfect,blog.naver.com/ldmman119,20220105
2,[기자단 뉴스] 생활 속 <b>핀테크</b> 알아보기 (대중교통 서비스 편),https://blog.naver.com/koreafintech/222808828124,<b>핀테크</b>! 말은 많이 들어봤는데 아직 뭔지 잘 모르겠다 하시는 분들 많으시죠? 그래서 이번에는 직접 제 지인과 <b>핀테크</b>에 대해 알아가는 시간을 가졌습니다. Q. 안녕하세요~ 우선 간단하게 자기소개 부탁드립니다!... ,한국핀테크지원센터,blog.naver.com/koreafintech,20220712
3,[기자단 뉴스] <b>핀테크</b>·디지털금융 혁신과제와 마이데이터,https://blog.naver.com/koreafintech/221880866608,<b>핀테크</b>·디지털금융 혁신과제와 마이데이터 안녕하세요! 한국<b>핀테크</b>지원센터 대학생 기자단 8기 정윤하입니다. 출처: 금융위원회 지난 2월 25일 금융위원회에서 2020년 업무계획 중 <b>핀테크</b>와 디지털금융 분야를... ,한국핀테크지원센터,blog.naver.com/koreafintech,20200330
4,2022년 「<b>핀테크</b> 인턴십 지원사업」 참여기업 모집공고,https://blog.naver.com/koreafintech/222706916711,한국<b>핀테크</b>지원센터는 <b>핀테크</b> 전문인력 수요 및 산업환경에 맞추어 <b>핀테크</b> 기업의 창업 및 성장지원에 필요한 <b>핀테크</b> 인력을 양성·공급하여 지속적인 디지털 금융혁신을 지원하고자 하오니 <b>핀테크</b>... ,한국핀테크지원센터,blog.naver.com/koreafintech,20220421
5,[기자단 뉴스] 임수연 기자의 제25차 <b>핀테크</b> 데모데이 후기,https://blog.naver.com/koreafintech/222557082333,"안녕하세요, 한국<b>핀테크</b>지원센터 대학생 기자단 9기 임수연입니다. 오늘은 '제25차 <b>핀테크</b> 데모데이'를 취재한 후기를 가져왔습니다. 열정 가득한 <b>핀테크</b>기업의 IR 피칭을 볼 수 있는 값진 기회였는데요.... ",한국핀테크지원센터,blog.naver.com/koreafintech,20211103
6,춘추전국시대를 맞는 이스라엘 <b>핀테크</b>시장,https://blog.naver.com/mocienews/222178083762,"주말엔 해외는 지금 오픈뱅킹 도입, 규제 완화로 <b>핀테크</b> 성장 '청신호' 첫 인터넷 전문은행 등장으로 술렁이는 <b>핀테크</b> 업계 포스트 코로나 시대에 주목받는 금융사기방지 스타트업 해당 이미지는... ",산업통상자원부 블로그,blog.naver.com/mocienews,20201219
7,"<b>핀테크</b> 규제 시작, IPO 앞둔 카카오페이 직격탄을 맞다",https://blog.naver.com/doingcomm/222501311115,해당 <b>핀테크</b> 기업뿐만 아니라 여기저기에서 악 소리 나옵니다. 주가는 벌써 요동을 치고 외국인... 안타까운 현실은 2030세대가 <b>핀테크</b> 규제의 희생양이 될 수도 있다는 것입니다. 왜냐하면 네이버 카카오 등... ,오슬로씨의 놀이세상,blog.naver.com/doingcomm,20210910
8,네이버 <b>핀테크</b> 클라우드 금융기업 도입 사례 및 특징 소개,https://blog.naver.com/ssogone/223442812328,"오늘은 금융 업계에 도입된 <b>핀테크</b> 사례 및 특징을 알려드릴까 합니다. 먼저 <b>핀테크</b>란 금융(Finance)과 기술(Technology)의 합성어로, 말 그대로 금융과 IT의 융합을 통한 서비스 및 관련 서비스를 하는 회사를... ",쏘곤의 소곤소곤 IT,blog.naver.com/ssogone,20240510
9,<b>핀테크</b> 기업 혁신의 시작 금융 AI 맞춤형 클라우드,https://blog.naver.com/carehome-/223432512047,"출처 - 네이버 출처 - 네이버 <b>핀테크</b> 업계에서 클라우드 도입을 고려하는 요소는 서비스 안정성, 보안성이 최우선으로 고려됩니다. <b>핀테크</b> 기업들의 클라우드 도입에 대한 관심은 계속 증가하고 있습니다.... ",스마트라이프팁 N잡 도전기,blog.naver.com/carehome-,20240501
0,신협에서 지원하는 협동조합 전용 <b>핀테크</b> 플랫폼 '씨유비즈쿱... ,https://blog.naver.com/cuf1105/220581619290,"신협에서 협동조합 전용 <b>핀테크</b> 플랫폼 출시 협동조합을 지원하는 온라인 통합 비즈니스 공간을 제공합니다. [신협/협동조합] 신협, 협동조합 전용 <b>핀테크</b> 플랫폼 '씨유비즈쿱' 출시 신용협동조합이... ",신협블로그,blog.naver.com/cuf1105,20151229
1,"[기자단] 싱가포르, 아시아 금융허브에서 <b>핀테크</b> 허브로",https://blog.naver.com/koreafintech/220746817555,"싱가포르, 아시아 금융허브에서 <b>핀테크</b> 허브로 싱가포르는 2015년 금융경쟁력 조사에서 세계 3위... 그러나 2014년 싱가포르 정부 당국이 스마트 국가 구축, <b>핀테크</b> 허브를 새로운 비전으로 삼은 이후 <b>핀테크</b>... ",한국핀테크지원센터,blog.naver.com/koreafintech,20160627
2,"[금융혁신] 은행과 <b>핀테크</b>, 그리고 빅테크 기업",https://blog.naver.com/tornado720/223395022499,"이번에는 기존 금융 시장의 은행과 <b>핀테크</b> 기업을 비교해보도록 하겠다. 당연히 전통 은행들이 자원이 많다. 여기서 자원이란 인력, 재력 등을 전부 포함한 개념이다. 하지만 왜 금융 혁신은 <b>핀테크</b>를 중심으로... ",세계의 이해,blog.naver.com/tornado720,20240325
3,"[진로프로그램] 현도중학교 스마트헬스케어, VR, <b>핀테크</b> 등... ",https://blog.naver.com/sys1748/223425441342,"24.04.19 현도중학교 스마트헬스케어, VR, <b>핀테크</b> 등 미래신산업 진로프로그램 안녕하세요! 꿈과 미래가... VR, <b>핀테크</b>를 포함한 여러 가지의 수업을 했습니다! 차시 강의 내용 비고 1차시 교육부 장관 고시 미래... ",한국융합과학교육원 공식블로그,blog.naver.com/sys1748,20240426
4,[한국<b>핀테크</b>지원센터 친구맺기] <b>핀테크</b> 분야 멘토링 프로그램,https://blog.naver.com/koreafintech/222753549647,"왜 한국<b>핀테크</b>지원센터의 <b>핀테크</b> 분야 멘토링 프로그램인가요? 1. 4년간 약 12,000회의 멘토링 진행 2. 79명(2022.05. 기준)의 멘토 Pool 3. 선배 창업가, <b>핀테크</b> 전문가의 지속적인 멘토링 4. 법률계약, 비즈니스 모델... ",한국핀테크지원센터,blog.naver.com/koreafintech,20220531
5,<b>핀테크</b> &gt; 상업은행형 <b>핀테크</b> vs 투자은행형 <b>핀테크</b>,https://blog.naver.com/nomore_bet/220245303294,"<b>핀테크</b>, <b>핀테크</b>! 금융권도 <b>핀테크</b>! IT쪽도 <b>핀테크</b>! 열풍입니다. 언론은 <b>핀테크</b>를 하나의 균질한 덩어리로 보고 얘기합니다. 하지만, 저는 두 개의 털실로 이루어진 한 덩어리로 봅니다. 한 쪽 실은 상업은행... ",No more bets,blog.naver.com/nomore_bet,20150119
6,<b>핀테크</b> / 테크핀/ 마이데이터,https://blog.naver.com/mijin5383/222639632166,"곳곳에서 <b>핀테크</b>, 테크핀. 마이데이터란 용어가 등장합니다. <b>핀테크</b>(Fin-Tech)용어는 금융(Finance)와 기술(Technology)의 합성어입니다. <b>핀테크</b>(Fin-Tech)란 금융과 IT의 융합을 통한 금융서비스와 산업의 변화를... ",주디의 재테크,blog.naver.com/mijin5383,20220205
7,국내 <b>핀테크</b> 기업의 해외 VASP 진출 Plan,https://blog.naver.com/kebkeeper/222922085442,(파일) 2019싱가포르<b>핀테크</b>규제및진출가이드.pdf 첨부파일 2019싱가포르<b>핀테크</b>규제및진출가이드.pdf ③ 두바이: 지금 막 기획 중 임. (기사) 두바이 국제금융센터 비약적 발전의 교훈(오정근회장) 3.... ,한국FATCA아버지/MIS87회장/SKKU-NFSI_AML운영이사,blog.naver.com/kebkeeper,20221107
8,[기자단 뉴스] 배지원 기자의 제25차 <b>핀테크</b> 데모데이 후기,https://blog.naver.com/koreafintech/222558141039,한국<b>핀테크</b>지원센터 대학생 기자단 9기 배지원입니다! 지난 10월 27일 <b>핀테크</b> 데모데이가 온라인으로 진행되었습니다! IR 피칭을 통해 <b>핀테크</b> 스타트업과 투자자를 연결해 주는 <b>핀테크</b> 데모데이는 2015년 첫... ,한국핀테크지원센터,blog.naver.com/koreafintech,20211104
9,2022 <b>핀테크</b> 데모데이 참가기업 모집공고,https://blog.naver.com/koreafintech/222680525192,한국<b>핀테크</b>지원센터는 <b>핀테크</b> 스타트업의 초기 성장기반 마련을 위한 IR 피칭 및 투자 기회를 제공하기 위해 <b>핀테크</b> 데모데이를 개최합니다. <b>핀테크</b> 산업의 미래를 이끌어갈 유망 <b>핀테크</b> 기업들의 많은... ,한국핀테크지원센터,blog.naver.com/koreafintech,20220323
0,제2회 ｢금융회사-<b>핀테크</b>기업 상호만남(Meet-Up)｣ 행사 개최,https://blog.naver.com/blogfsc/223399382531,"- 지정대리인·위탁테스트 제도 활성화를 위해 금융회사-<b>핀테크</b>기업 간 협업 기회를 제공하려 시작된 행사로, 올해는 분기별 개최 예정 - 2개 <b>핀테크</b> 기업이 협업 성공사례를, 7개 <b>핀테크</b> 기업이 협업... ",금융위원회 공식 블로그,blog.naver.com/blogfsc,20240329
